id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25421873,Spacious Room Seconds from Graham L - Williamsburg,191892665,Jonathan,Brooklyn,Williamsburg,40.71555,-73.94481,Private room,,30,0,,,1,0,0,
25422338,New York Loft,191913119,Dylan,Manhattan,Civic Center,40.71238,-74.00713,Entire home/apt,,30,0,,,1,0,0,
25425106,Lovely private room in spacious top floor condo,5522547,Dave,Brooklyn,Crown Heights,40.67211,-73.92631,Private room,100,30,5,2022-10-15,0.07,1,177,0,
25443451,Sweet Lower Manhattan/Tribeca Loft Suite,64660747,J.,Manhattan,Tribeca,40.71788787841797,-74.00497436523438,Entire home/apt,225,30,15,2024-08-09,0.20,3,179,1,
25448433,Large BR 1 Block From Subway 20 min to Manhattan,192085313,Orli,Queens,Rego Park,40.73057174682617,-73.86692810058594,Private room,60,31,45,2023-08-31,0.58,1,180,0,
25456714,Charming★Central★Clean★Quiet 2BRDuplex☼Balcony★LES,13006166,Patricia,Manhattan,Lower East Side,40.7187,-73.98566,Entire home/apt,192,30,22,2024-10-02,0.46,1,339,8,
25458237,Bed+bath+kitchen+garden+own entry. JUST RENOVATED!,3173002,Sarah,Brooklyn,Crown Heights,40.67094,-73.94989,Entire home/apt,200,30,32,2024-05-06,1.04,1,174,2,
25471574,"Solo Traveler Heaven, Close to Midtown & Airports",40711894,Jessica,Queens,Elmhurst,40.74011,-73.88734,Private room,60,30,57,2023-07-23,0.75,2,116,0,
25475518,Carnegie Hill-Clean Small 1 bedroom,192276715,Francis,Manhattan,East Harlem,40.7882,-73.94741,Entire home/apt,,365,98,2022-10-03,1.26,1,263,0,
25475944,Tourist spot,191804394,Pnb,Bronx,Longwood,40.81541,-73.90144,Private room,30,30,61,2020-01-05,0.79,1,288,0,
25476838,Private Apartment w/Sunny Balcony in Riverdale NYC,78289814,Tamara,Bronx,North Riverdale,40.90341,-73.90199,Entire home/apt,130,120,48,2024-07-09,0.62,1,34,2,
25483095,Spacious queen bedroom in the heart of Manhattan,113146341,Amanda,Manhattan,Hell's Kitchen,40.76881,-73.98585,Private room,,30,1,2018-06-10,0.01,1,0,0,
25484398,BRIGHT & AIRY APARTMENT IN GREENPOINT,8063576,Alex,Brooklyn,Greenpoint,40.72561,-73.94929,Entire home/apt,,30,3,2019-09-19,0.04,1,0,0,
25484515,Your Home away from Home,192335868,Johnnet,Bronx,Edenwald,40.89124,-73.84144,Private room,,30,10,2018-08-04,0.13,1,365,0,
25486302,The Lexy II,61391963,Stay With Vibe,Manhattan,Kips Bay,40.745330810546875,-73.9798583984375,Entire home/apt,127,30,16,2024-10-13,0.23,120,344,3,
25488542,Private Bedroom in Washington Heights,80926401,Jenna,Manhattan,Washington Heights,40.84567,-73.93805,Private room,,30,6,2018-12-28,0.08,1,0,0,
25489369,"Charming Duplex, Old World Greenwich Village",4129805,Evelyn,Manhattan,West Village,40.73088,-74.00328,Entire home/apt,579,2,9,2024-04-22,0.13,5,8,2,Exempt
25491908,The Quintessential Bushwick Loft: The Dream Cove,6778614,Lindsey,Brooklyn,Williamsburg,40.70891,-73.92296,Shared room,,30,8,2018-07-30,0.10,2,0,0,
25492095,Room for June-beginning of July!,144193172,Idil,Brooklyn,Crown Heights,40.67221,-73.93435,Private room,,30,0,,,1,0,0,
25492295,"Style, Comfort & Convenience in NYC getaway",8067740,C.,Manhattan,Harlem,40.8041,-73.95428,Entire home/apt,,30,50,2020-03-03,0.68,1,0,0,
25502145,Gorgeous Brooklyn Living,1903758,Andrew,Brooklyn,Park Slope,40.66951,-73.98206,Entire home/apt,225,30,0,,,2,269,0,
25503835,Hidden Gem in Canarsie-FREE private parking,192464234,Rodolfo,Brooklyn,Canarsie,40.64558,-73.89528,Private room,71,30,171,2020-11-28,2.22,1,178,0,
25506725,Sunny East Village apartment,10150870,Angela,Manhattan,East Village,40.72824,-73.98533,Entire home/apt,225,30,2,2024-09-25,0.04,1,122,1,
25508055,Bright Brooklyn Home with Two Bedrooms,20480059,Mallary,Brooklyn,Fort Greene,40.69409,-73.97072,Entire home/apt,,30,9,2023-01-01,0.12,1,0,0,
25510480,BIG SUNNY LOVELY ROOM CENTRAL PARK,38863621,William,Manhattan,Harlem,40.79967,-73.95265,Private room,,30,2,2018-06-21,0.03,1,0,0,
25511717,"Gorgeous summer spot in boerum hill, brooklyn!",75110137,Christina,Brooklyn,Carroll Gardens,40.6846,-73.99069,Private room,,50,0,,,1,0,0,
25515856,1 Bed 1 Bath on Upper West Side Manhattan,8304377,Beata,Manhattan,Upper West Side,40.78184,-73.98199,Entire home/apt,,30,0,,,1,0,0,
25517197,HUGE Soho LOFT 2 Bedrooms 2 Bathrooms,50249843,Na,Manhattan,SoHo,40.7239,-74.00521,Entire home/apt,,30,9,2018-10-08,0.12,1,0,0,
25517407,Spacious room in prime Willyb! Steps 2 Bedford L,1034976,Katie,Brooklyn,Williamsburg,40.71717,-73.9571,Private room,,30,22,2021-10-03,0.28,2,0,0,
25518572,Private Kosher Apt for L E $ $  near  Subway,8997485,Uri,Brooklyn,Midwood,40.62441,-73.96072,Entire home/apt,120,30,43,2024-09-27,0.64,4,282,1,
25519328,Summer Luxury in Harlem !!!,66711742,Jared,Manhattan,Harlem,40.80959,-73.94377,Shared room,2250,30,8,2019-07-06,0.10,1,83,0,
25519971,Brooklyn Gidi,192583202,Fola,Brooklyn,Brownsville,40.65686,-73.90311,Private room,,30,0,,,1,0,0,
25534630,2 bedroom Flat in Park Slope- Close to all Trains,17581024,Kemar,Brooklyn,Gowanus,40.67793,-73.98318,Entire home/apt,,30,76,2023-10-29,0.99,1,0,0,
25535697,Huge Central Harlem 2 Bedroom (125th 2/3 train),7710878,Monica,Manhattan,Harlem,40.81021,-73.94729,Entire home/apt,,30,0,,,1,0,0,
25537456,Garden Oasis on Prime East 62nd Street,56283770,Lia,Manhattan,Upper East Side,40.76418,-73.96742,Entire home/apt,121,30,11,2024-09-30,0.17,6,67,2,
25540851,Modern Park slope duplex 4 bedrooms,1418307,Gal,Brooklyn,Park Slope,40.67269,-73.98567,Entire home/apt,,30,0,,,1,0,0,
25543393,A Muse Inn,192723267,Blake,Brooklyn,Williamsburg,40.70794,-73.93511,Entire home/apt,299,30,73,2023-11-13,1.12,3,173,2,
25552076,Private Garden. Trendy Williamsburg location!,184009385,Artem,Brooklyn,Williamsburg,40.71397,-73.94185,Entire home/apt,,30,171,2023-09-04,2.20,2,8,0,
25554120,Cozy and modern one Bedroom Apartment,192793716,Qingqing,Manhattan,Upper East Side,40.77611,-73.95152,Entire home/apt,,30,27,2019-10-13,0.35,1,0,0,
25571627,Beautiful Modern Spacious 3 bedroom Apartment,192874460,Marie,Brooklyn,Flatlands,40.62979,-73.91918,Entire home/apt,140,30,120,2021-08-12,1.54,1,153,0,
25582365,Lovely 1 bedroom in Washington heights!,4463195,Lenny,Manhattan,Washington Heights,40.85178,-73.93654,Entire home/apt,,30,0,,,1,0,0,
25587778,Cozy Bedroom Full of Sunshine,46979077,Maya,Queens,Woodside,40.74068,-73.89156,Private room,70,30,145,2023-11-25,1.86,2,108,1,
25589726,Comfy Brownstone 1BR with backyard,75569180,Joachim,Brooklyn,Bedford-Stuyvesant,40.68604,-73.92723,Entire home/apt,,30,1,2018-06-17,0.01,1,0,0,
25614818,New York Apartment steps from Central Park,77108752,Tyler,Manhattan,Morningside Heights,40.80208,-73.95968,Entire home/apt,,30,0,,,1,0,0,
25619849,Welcome to YURT -- comfy room in East Village,3436710,Kaptan,Manhattan,East Village,40.72598,-73.97582,Private room,183,1,47,2024-10-20,0.61,4,115,18,OSE-STRREG-0001213
25626152,Comfortable Flatbush Bedroom & Living Room (Rm# 2),147972663,Hyacinth,Brooklyn,East Flatbush,40.64962,-73.93692,Private room,48,30,121,2023-08-09,1.56,2,300,0,
25638322,Nice area accessible to all public transportation!,106018910,Maria,Queens,Elmhurst,40.73705,-73.87849,Private room,,30,1,2018-07-15,0.01,1,0,0,
25669472,Warm and cozy studio apartment,121851703,Mohammad,Queens,Queens Village,40.72183,-73.73607,Entire home/apt,,30,71,2024-08-31,0.91,4,19,3,
25673898,"Clean, Quiet, Spacious Room in Brooklyn",10373779,Carla,Brooklyn,Bedford-Stuyvesant,40.68819,-73.94712,Private room,,30,4,2019-01-01,0.05,1,0,0,
25674371,Percice home away from home 2mins from UBS Arena!,53440969,Cj And Raissa,Queens,Queens Village,40.71136,-73.74145,Private room,116,30,263,2023-09-05,3.37,1,89,0,
25677480,Comfy 6ft. couch in living room,9726872,Natalie,Manhattan,Upper East Side,40.76743,-73.95328,Shared room,,30,7,2018-12-09,0.09,1,0,0,
25677571,Manhattan View Garden Home in Long Island City,193296202,Freda,Queens,Long Island City,40.74581,-73.95336,Entire home/apt,700,30,21,2024-08-31,0.29,1,328,2,
25678522,Quiet one bedroom apartment in West Village,660723,Aryuna,Manhattan,West Village,40.73254,-74.00371,Entire home/apt,249,30,33,2023-09-09,0.42,1,310,0,
25689024,Brooklyn's Hidden Haven,127345864,Charlene,Brooklyn,East Flatbush,40.64181,-73.93255,Entire home/apt,100,30,105,2024-07-31,1.37,2,0,5,
25710052,Cozy bedroom in Bushwick!,45859780,Alexandria,Brooklyn,Bushwick,40.68758,-73.9136,Private room,,30,5,2018-10-01,0.06,1,0,0,
25719557,Big Apple Retreat,102799406,Gail,Queens,Maspeth,40.71461,-73.9063,Entire home/apt,,30,12,2020-02-17,0.16,2,0,0,
25719757,"Huge, spacious, chic Gramercy 1 bedroom",1741498,Eve,Manhattan,Gramercy,40.73708,-73.98481,Entire home/apt,,30,3,2018-08-12,0.04,1,0,0,
25734018,Guest Suite in Park Slope Brownstone,34758216,Rebecca,Brooklyn,Park Slope,40.6770204,-73.975084,Private room,391,2,271,2024-10-20,3.49,1,332,17,OSE-STRREG-0001346
25745070,West Village Cozy Pied a Terre,2792179,Amanda,Manhattan,West Village,40.7321,-74.00884,Private room,,30,3,2020-01-01,0.05,1,0,0,
25745372,"Beautiful, Serene & Light-Filled East Village Loft",193558362,Christine,Manhattan,East Village,40.72565,-73.97934,Entire home/apt,,30,14,2020-03-07,0.18,1,0,0,
25745458,Huge and beautiful 2BR in Greenpoint Brooklyn,2483350,Avital,Brooklyn,Greenpoint,40.73509,-73.95443,Entire home/apt,,30,1,2019-02-07,0.01,2,0,0,
25765042,Awesome Private Bushwick studio!,1290870,Gus,Brooklyn,Bushwick,40.697977623830305,-73.91188714212258,Entire home/apt,100,30,179,2023-10-29,2.31,1,148,0,
25771285,Bright and Clean Harlem Guest Room,8124038,Crystal,Manhattan,Harlem,40.8284,-73.93931,Private room,60,30,40,2023-11-29,0.52,1,176,1,
25774787,"Cozy & Chic 1 Bedroom, Upper East Side, Manhattan",61981690,Roseanne,Manhattan,Upper East Side,40.77573,-73.95349,Entire home/apt,,30,34,2020-02-10,0.44,1,0,0,
25775969,WOMEN ONLY - Private room in Harlem apartment! (A),18886157,Alexandra,Manhattan,Harlem,40.80207,-73.95202,Private room,,30,3,2019-08-12,0.04,2,0,0,
25781295,Big private room in Sunnyside NYC 7 min Subway,58234433,Jose,Queens,Sunnyside,40.73517,-73.92008,Private room,55,30,85,2024-09-26,1.09,7,342,2,
25781535,Great private room in NYC 20 min to Manhattan,58234433,Jose,Queens,Sunnyside,40.73492,-73.91991,Private room,125,1,116,2024-10-31,1.49,7,365,28,OSE-STRREG-0000631
25782818,Clean and Cozy Apartment in heart of West Village,7834371,Matheus,Manhattan,West Village,40.73825,-74.00835,Entire home/apt,119,30,26,2024-08-17,0.83,1,204,4,
25784618,Bright Rooms on Saint Mary’s Park,3353295,Zackery,Bronx,Mott Haven,40.81004,-73.91177,Entire home/apt,160,2,17,2023-10-14,0.47,1,3,0,OSE-STRREG-0002246
25798517,Living Art Gallery Room in New Bushwick Building,6726656,Yelle,Brooklyn,Bushwick,40.70145,-73.92539,Private room,,30,77,2020-03-23,1.01,4,0,0,
25798995,ARTIST SPACE,850526,Fallon,Brooklyn,Bushwick,40.69165,-73.90554,Private room,,30,4,2018-09-22,0.05,1,0,0,
25802121,Large studio near Central Park/Columbus Circle,4264890,Amedeo,Manhattan,Midtown,40.76612,-73.98273,Entire home/apt,121,30,24,2024-10-01,0.31,5,14,8,
25804387,Private room by Prospect Park in Brooklyn,106783508,Gilford,Brooklyn,Flatbush,40.65154,-73.96187,Private room,,60,0,,,1,0,0,
25804768,NEW Charming & Modern 2 Bed- Private Backyard!,193910244,Breanna,Brooklyn,Crown Heights,40.67749,-73.95139,Entire home/apt,,30,20,2018-12-30,0.26,1,0,0,
25807815,A classy room in Harlem,63417081,Devon,Manhattan,Harlem,40.82168,-73.9458,Private room,36,30,2,2019-12-16,0.03,7,0,0,
25812079,Updated Comfy East Flatbush 2 Flat,193963715,Steph,Brooklyn,East Flatbush,40.65077,-73.92951,Entire home/apt,75,30,19,2024-09-09,0.24,2,74,3,
25812700,Brownstone 5 Bdr Duplex~Extended Stay~Housekeeping,33290222,Kelly,Brooklyn,Bedford-Stuyvesant,40.68261,-73.91896,Entire home/apt,525,30,91,2024-09-24,1.17,3,247,4,
25812971,Spacious and minimal apt in the heart of NYC,186084,Ricardo & Ashlie,Manhattan,Chinatown,40.71535,-73.9921,Entire home/apt,200,30,12,2024-10-10,0.16,1,48,1,
25813796,Fanta Sea Home 2,131777975,Jewell,Brooklyn,Brownsville,40.66513,-73.91682,Private room,60,30,47,2024-05-06,0.63,3,338,1,
25823670,"Blueground | UES, balcony, gym & doorman",107434423,Blueground,Manhattan,Upper East Side,40.77595,-73.95559,Entire home/apt,261,31,1,2019-02-28,0.01,897,303,0,
25830323,"Centrally located from LGA, Manhattan & more",193485559,Helen,Queens,Sunnyside,40.74291,-73.9158,Shared room,40,30,7,2023-01-16,0.13,2,87,0,
25834338,1 bdrm apt / Prime Wburg / steps 2 Bedford L,1034976,Katie,Brooklyn,Williamsburg,40.71768,-73.95878,Entire home/apt,,30,19,2020-02-24,0.24,2,0,0,
25834425,Gramercy Park Studio Loft,10387797,Bramble,Manhattan,Gramercy,40.73818,-73.98375,Entire home/apt,,30,1,2018-06-30,0.01,1,0,0,
25837024,"Private Bedroom, one block from Central Park.",56488633,Freeda,Manhattan,Harlem,40.79918,-73.95279,Private room,70,30,22,2023-08-31,0.52,1,88,0,
25838887,"Private bedroom with Private Bath Chinatown, NYC",33867639,Amiee,Manhattan,Two Bridges,40.71269,-73.99513,Private room,158,30,184,2024-08-10,2.36,8,310,1,
25838923,"Private Queen bedroom in Chinatown, NYC",33867639,Amiee,Manhattan,Chinatown,40.71488,-73.99535,Private room,135,30,285,2023-12-03,3.66,8,358,1,
25839759,Gigantic Sunny Room in Park Slope-Private Backyard,167570251,Rachel,Brooklyn,Sunset Park,40.66221,-73.99437,Entire home/apt,,30,14,2020-01-01,0.18,1,0,0,
25841637,"Two double beds, New York, Chinatown",33867639,Amiee,Manhattan,Two Bridges,40.7127,-73.99711,Private room,159,30,245,2024-06-05,3.14,8,327,5,
25842433,*THE BUSINESS TRAVELER ROOM*,48183551,Carlos,Queens,Elmhurst,40.74363229423362,-73.88170284631398,Private room,92,5,159,2024-10-29,2.06,5,312,33,OSE-STRREG-0000207
25860068,"Priv Room UES,$48a day, elev, laundry, transport.",23827868,Gal,Manhattan,Upper East Side,40.77497,-73.94784,Private room,56,30,7,2023-09-12,0.10,3,334,0,
25867636,NEW Charming Studio,194349000,Ramsey,Brooklyn,Gowanus,40.68489,-73.98863,Entire home/apt,,30,0,,,1,0,0,
25870448,Cozy Brooklyn two level apartment with a backyard,5368201,Céline,Brooklyn,Bedford-Stuyvesant,40.68392,-73.92609,Entire home/apt,,30,0,,,1,0,0,
25870840,Cozy UES apartment by the Central Park,48414103,Yuliya,Manhattan,Upper East Side,40.7829,-73.95364,Entire home/apt,,30,6,2020-01-26,0.09,1,0,0,
25871075,2 Story Apartment in Greenwich Village,17170106,Taylor,Manhattan,Chelsea,40.73581,-73.99304,Entire home/apt,,30,1,2018-07-02,0.01,1,0,0,
25885278,"Cozy 1 bedroom apartment in Throggs neck, bronx",193497177,George,Bronx,Throgs Neck,40.8215,-73.83645,Entire home/apt,100,30,25,2019-07-29,0.32,1,89,0,
25887818,Magical 1BR Apt.,12150056,Airik,Manhattan,East Harlem,40.79456,-73.94354,Entire home/apt,,30,13,2023-05-29,0.30,2,0,0,
25892653,Bright and  New 1-Bedroom Condo in Bushwick,12938371,Sinan,Brooklyn,Bushwick,40.68869,-73.9091,Entire home/apt,,30,5,2020-08-12,0.07,1,0,0,
25892765,Dream place,161448479,Mohammad,Bronx,Country Club,40.84121,-73.82513,Entire home/apt,,30,26,2023-06-04,0.79,1,0,0,
25895132,Private Queen Room steps from Columbia and Subway,17221402,Emily,Manhattan,Morningside Heights,40.81453,-73.96016,Private room,,30,22,2019-01-01,0.29,1,0,0,
25904988,Bedstuy spacious townhouse w. amazing backyard,175408,Gabriel,Brooklyn,Bedford-Stuyvesant,40.68282,-73.92604,Entire home/apt,275,30,0,,,1,223,0,
25905991,Charming 3 Bedroom House in Forest Hills NY,148546760,Nicole,Queens,Forest Hills,40.72005,-73.85377,Entire home/apt,,30,9,2019-07-31,0.12,1,0,0,
25909160,Simple Private Rm w/ Futon in the Bronx/ Storage,144119993,Charles,Bronx,Belmont,40.85612,-73.88255,Private room,,30,8,2018-08-05,0.10,2,0,0,
25909161,New York Oasis - ENTIRE PLACE,32605338,Aliesha,Manhattan,Upper East Side,40.76922,-73.95263,Entire home/apt,125,30,37,2021-11-03,0.50,1,199,0,
25911322,Brooklyn Basement,144002200,April,Brooklyn,Gowanus,40.67226,-73.99271,Entire home/apt,,30,20,2020-02-24,0.27,1,0,0,
25912647,Midtown East - Huge private room with terrace,193716904,Li,Manhattan,Midtown,40.75545,-73.96402,Private room,,30,2,2018-07-26,0.03,1,0,0,
25914515,Onderdonk Hotel Studio,194554070,Daniel,Queens,Ridgewood,40.7088,-73.9147,Private room,,30,1,2018-06-23,0.01,1,0,0,
25917853,Convenient Modern Brooklyn Studio Apartment byPark,94363111,Jessica,Brooklyn,Prospect-Lefferts Gardens,40.66156,-73.95902,Entire home/apt,116,30,93,2024-08-25,1.21,1,304,1,
25940097,Summertime Cheery Harlem Brownstone,6654682,Catherine,Manhattan,Harlem,40.80752,-73.95279,Entire home/apt,,30,28,2023-08-27,0.37,1,193,0,
25943177,"Lovely room with private bathroom, near Manhattan",58234433,Jose,Queens,Sunnyside,40.73498,-73.91854,Private room,169,30,86,2023-09-11,1.15,7,348,0,
25943635,Sunny room in great location,10304316,Engin,Queens,Astoria,40.76543,-73.91657,Private room,,50,0,,,1,0,0,
25944038,Cozy neat & tidy ROOM close to UN and Central Park,195005674,Jose,Manhattan,Upper East Side,40.76121,-73.95962,Private room,,30,14,2023-10-07,0.18,1,30,0,
25944708,DOUBLE SHARED BATHROOM,163362268,Reservation Desk,Manhattan,Gramercy,40.73471,-73.98546,Private room,73,30,6,2024-09-20,0.09,21,332,1,
25946015,Cozy 1 Bed/1 Bath Nestled in Charming West Village,195021790,Josh,Manhattan,West Village,40.73294,-74.00321,Entire home/apt,,30,3,2018-07-26,0.04,1,0,0,
25948697,"Private Bedroom In Brooklyn, NY",3163428,Veronika,Brooklyn,Sheepshead Bay,40.60054,-73.94412,Private room,,30,0,,,1,0,0,
25949359,Luxury spacious new 1Bdr 30 mins to Manhattan,46976642,Panid,Brooklyn,Midwood,40.61618,-73.94523,Entire home/apt,,30,1,2019-07-26,0.02,1,0,0,
25961778,Brooklyn Nest,697560,Emily,Brooklyn,East Flatbush,40.65145,-73.94476,Entire home/apt,,30,0,,,1,0,0,
25963570,"""I LOVE BROOKLYN""  Newly Renovated Studio APT.",52403444,R.J,Brooklyn,Bedford-Stuyvesant,40.68966,-73.94624,Entire home/apt,135,1,388,2024-10-20,4.99,5,44,54,Exempt
25967331,Cozy and Convenient Spot in Washington Heights,152442590,Nick,Manhattan,Washington Heights,40.84963,-73.93758,Private room,,30,8,2018-07-08,0.10,1,0,0,
25970374,BEAUTIFUL STUDIO ON UPPER EAST SIDE/ CENTRAL PARK,9293730,Inna,Manhattan,Upper East Side,40.769516,-73.956444,Entire home/apt,144,30,30,2024-10-30,0.40,46,318,5,
25971027,Rent an apt in Kips Bay,195049060,Armine,Manhattan,Kips Bay,40.74455,-73.97955,Entire home/apt,,30,2,2018-07-18,0.03,1,0,0,
25972171,HUGE WASHINGTON HEIGHTS ROOM,90689056,Maddie,Manhattan,Washington Heights,40.84594,-73.94244,Private room,,30,0,,,1,0,0,
25972861,Private Studio in Queens,195219725,Yossi,Queens,Kew Gardens Hills,40.7239145767153,-73.81678408489155,Entire home/apt,105,30,224,2023-12-01,2.88,1,42,1,
25980294,Cozy Studio in Upper East Side,195279731,Lauren,Manhattan,Upper East Side,40.76953,-73.95466,Entire home/apt,,30,29,2019-07-19,0.38,1,0,0,
25982839,Luxury gallery apartment in beautiful Greenpoint,121392618,Michal,Brooklyn,Williamsburg,40.71949,-73.94029,Entire home/apt,,30,94,2019-05-26,1.21,1,0,0,
25997748,Studio Deluxe,57257950,Franklin,Brooklyn,Greenpoint,40.73262,-73.95905,Entire home/apt,408,3,30,2024-09-04,0.70,3,347,5,Exempt
25997937,Deluxe Loft Suite,57257950,Franklin,Brooklyn,Greenpoint,40.73216,-73.95881,Entire home/apt,494,3,14,2024-09-29,0.19,3,356,1,Exempt
25998057,River View,195403895,Liran,Manhattan,Harlem,40.82207,-73.95492,Entire home/apt,,31,0,,,1,0,0,
26000019,1Bedroom 15min Train ride to the Heart of NEW YORK,195419830,Brígida,Manhattan,Washington Heights,40.83666,-73.9403,Private room,51,30,98,2023-05-01,1.27,1,73,0,
26002246,Fully furnished apartment in a convenient location,83786650,Bridge,Manhattan,Upper East Side,40.75934,-73.96075,Entire home/apt,100,60,8,2021-04-05,0.12,15,95,0,
26004664,Luxurious 2bed/2.5bath with Central Park Views,4876826,Alex,Manhattan,Midtown,40.76618,-73.97886,Entire home/apt,,30,3,2019-10-08,0.04,1,0,0,
26005975,New York City - Big Apple,12758686,Carolyn,Manhattan,Washington Heights,40.84812,-73.93588,Private room,,30,0,,,1,89,0,
26006376,Private Room and Office from SuperHost,62966059,Stephanie,Brooklyn,Clinton Hill,40.683977314873076,-73.96354689419438,Private room,,30,0,,,3,0,0,
26010424,Private Apartment 30mins from Times Square,195497710,Christopher,Manhattan,Inwood,40.86839,-73.92015,Entire home/apt,85,30,158,2024-07-08,2.09,1,297,5,
26013177,"Avenue L,  your Home away from Home.",195520304,Wayne,Brooklyn,Canarsie,40.6406786,-73.8927119,Entire home/apt,140,2,341,2024-10-28,4.41,1,235,58,OSE-STRREG-0000951
26025308,Gorgeous  room available in  Trendy Bushwick BK,159608581,Heather,Brooklyn,Bushwick,40.68775,-73.9113,Private room,,30,1,2018-07-27,0.01,1,0,0,
26025770,"Upper West Side 4-Bedroom, 2-Bathroom",4392159,Gary,Manhattan,Upper West Side,40.80196,-73.96674,Entire home/apt,,30,0,,,2,0,0,
26026904,Charming Room Sunset Park Industry City  Brooklyn,195517789,Patricia,Brooklyn,Sunset Park,40.6515,-74.00535,Private room,93,2,194,2024-10-14,2.55,2,128,41,OSE-STRREG-0000417
26032155,Giant Sunny Urban Jungle 1-BR In East Village,23024846,Casey,Manhattan,East Village,40.72369,-73.9853,Entire home/apt,,30,17,2020-12-22,0.22,1,0,0,
26036438,Fun and Whimsical UWS Garden Home,40653297,Jordyn,Manhattan,Upper West Side,40.78792,-73.96838,Entire home/apt,,30,29,2020-02-17,0.37,1,0,0,
26038825,Beautiful Historic Harlem Townhouse,195693063,Biagio,Manhattan,Harlem,40.821262255422425,-73.94874972442246,Private room,236,2,180,2024-11-02,2.35,2,305,23,OSE-STRREG-0002214
26038936,"GREAT LOCATION, THE HEART OF THE UWS!",6918093,Carinne,Manhattan,Upper West Side,40.78816,-73.9804,Private room,,30,6,2018-12-27,0.08,1,0,0,
26040453,Elegant Room in Private Home,195691349,Norman,Brooklyn,Bedford-Stuyvesant,40.67986571762313,-73.94861981206569,Private room,120,2,313,2024-11-01,4.06,1,229,23,ose-strreg-0001872
26043558,Serene Garden floor-through apartment,31410976,Linda Jo,Brooklyn,Bedford-Stuyvesant,40.68721,-73.93367,Entire home/apt,307,30,61,2023-08-27,0.79,1,270,0,
26050704,Greenpoint room,17452999,Carlos,Brooklyn,Greenpoint,40.73789,-73.9556,Private room,,30,0,,,1,0,0,
26053340,"Beloved Williamsburg, Brooklyn is calling to you!",18824752,Ashley,Brooklyn,Williamsburg,40.70804,-73.95342,Entire home/apt,,60,56,2019-11-06,0.73,1,0,0,
26055709,Sunlit Private Room One Block off Subway (3 & 4),46201715,Brysen,Brooklyn,Crown Heights,40.66726,-73.93059,Private room,79,30,238,2023-11-11,3.06,1,270,1,
26057878,"Soho family loft 3 beds, 2 bedroom. Best location!",389684,Violetta,Manhattan,SoHo,40.72425,-73.99797,Entire home/apt,,30,31,2021-09-12,0.46,1,0,0,
26058634,Chelsea - Lux Building,195831428,P,Manhattan,Chelsea,40.74496,-74.0035,Entire home/apt,219,30,12,2024-10-27,0.16,1,363,2,
26063230,Beautiful Sun-Drenched Brooklyn Apt. w. King Bed,1409262,Sarah,Brooklyn,Flatbush,40.64046,-73.95391,Entire home/apt,271,30,187,2024-08-25,2.43,2,365,1,
